TDC QDC1 QDC2
2051.5153113596693 -7.5572930000000005 -3.4416670000000003
9892.933548634517 -2.9270830000000005 -2.9520830000000005
12211.685880315144 -3.0083330000000004 -2.9499999999999997
11828.748224454725 -2.91875 -2.9416659999999992
2769.5473368195335 -2.9791659999999998 -2.9375000000000004
3543.083833959383 -2.925 -2.922916
1891.8791512926748 -3.70625 -3.3645829999999997
1979.3218731019424 -4.439584 -3.4749999999999996
1080.1857341996117 -4.483334 -3.566667
11155.773702535696 -3.704167 -4.047917
5128.943224190741 -4.504167000000001 -4.0375
6431.292645404948 -2.9499999999999997 -2.91875
9903.50002842452 -2.939583 -2.9499999999999997
8755.085584511227 -2.9354159999999996 -2.9125
3146.1207245432665 -2.922916 -2.9270830000000005
1989.7582789127414 -2.9625 -2.946875
8166.075954984761 -3.002083 -2.9270830000000005
6786.176161484397 -4.912501000000001 -4.739584000000001
9897.410415125052 -2.94375 -2.920833
1383.0458308291234 -4.8354170000000005 -4.416667
8944.280049073282 -2.972916 -2.933333
252.31362109106848 -2.9604159999999995 -2.9749999999999996
3520.995779996564 -2.9291659999999995 -2.939583
11642.111219822393 -2.9270830000000005 -2.9270830000000005
5454.493207454329 -2.9312500000000004 -2.9270830000000005
234.59981077355593 -2.922916 -2.9
7395.206549294536 -2.9499999999999997 -2.954166
4283.378217941828 -5.533334 -3.6104169999999995
3997.633869484341 -3.5020830000000003 -3.370833
2762.869834044039 -2.970833 -2.9479159999999998
1986.6006168218746 -2.9864580000000003 -2.99375
4505.265078297684 -2.9145830000000004 -2.925
3549.443966960929 -2.9833330000000005 -2.9270830000000005
11450.377796472329 -2.972916 -2.9416659999999992
1601.7336293790124 -2.958333 -2.9270830000000005
7964.629220545926 -2.939583 -2.9499999999999997
6612.436637236408 -2.939583 -2.9375000000000004
240.70716843940957 -2.9270830000000005 -2.9427079999999997
1044.841273867001 -2.9270830000000005 -2.91875
9315.590755223437 -2.9270830000000005 -2.9291659999999995
1606.3731216677575 -2.9291659999999995 -2.985416
1032.1876401567251 -2.9562500000000003 -2.9416659999999992
6623.642252560754 -2.9520830000000005 -2.954166
8158.35427217602 -3.0083330000000004 -2.9666659999999996
12216.052975394035 -2.9499999999999997 -2.9354159999999996
12029.301747175085 -2.9416659999999992 -2.933333
11823.555395290214 -2.96875 -2.94375
2757.524996077917 -2.989583 -2.970833
10096.38945151315 -2.9562500000000003 -2.9270830000000005
6226.351314344706 -2.9479159999999998 -2.9375000000000004
7385.911277508125 -2.9291659999999995 -2.9270830000000005
641.3309222884591 -3.0104159999999998 -2.936458
459.15690533020324 -3.570833 -4.04375
1407.9939382492553 -2.989583 -2.9291659999999995
4114.5915402038545 -2.9625 -2.9291659999999995
11824.38867793686 -2.9291659999999995 -2.939583
12215.498397383168 -2.94375 -2.922916
4897.24268649036 -3.03125 -2.9479159999999998
786.1126847544173 -3.452083 -5.197917
722.0524685008696 -4.183334 -3.6208329999999997
341.4832961123057 -3.80625 -4.3354170000000005
6621.151282391272 -3.0416659999999993 -2.9499999999999997
1594.7041966250795 -2.9499999999999997 -2.9375000000000004
7396.904802747381 -2.9520830000000005 -2.9270830000000005
3906.1214589849324 -3.039583 -2.94375
190.46773823385433 -3.541667 -3.539583
7769.4926880170515 -2.9604159999999995 -2.920833
6807.3225699631885 -2.920833 -2.9260409999999997
10858.801055016407 -2.9291659999999995 -2.9270830000000005
1228.807638803839 -2.9499999999999997 -2.945833
10286.636063732289 -2.9354159999999996 -2.9104159999999997
8928.67434221991 -2.9749999999999996 -2.9833330000000005
7771.749567747674 -2.934375 -2.9562500000000003
2895.7117203591874 -4.551042 -3.6125000000000003
3513.761780443147 -2.920833 -2.904166
3716.3197581517074 -2.9270830000000005 -2.9479159999999998
2581.9034129233505 -2.954166 -3.020833
4692.035364713956 -2.995833 -2.96875
3172.858269657457 -4.5375000000000005 -3.6583330000000003
10285.060903060106 -2.9312500000000004 -2.9270830000000005
12000.926014375811 -2.970833 -2.9562500000000003
7401.977300361493 -2.9312500000000004 -2.922916
9908.558914228102 -3.0197909999999997 -2.980208
10474.203778816072 -2.944791 -3.007291
5277.562585319538 -2.972916 -2.933333
1224.1500078689735 -2.9354159999999996 -2.91875
7591.550465541089 -2.9531249999999996 -2.94375
4115.752248562801 -2.9499999999999997 -2.976041
1980.3744972988113 -2.970833 -2.945833
7402.852396104552 -3.0 -2.9749999999999996
1266.3919586869079 -4.683334 -3.3437499999999996
7185.423410864397 -3.003125 -2.9291659999999995
1025.787335897991 -2.970833 -2.9625
7003.308675915658 -2.9875000000000003 -2.9354159999999996
1204.3483496534675 -2.9666659999999996 -2.94375
1979.7109535723866 -2.945833 -2.933333
4301.72498932597 -2.9604159999999995 -2.970833
11337.89122245631 -3.3291659999999994 -3.56875
1215.4369728699978 -2.9416659999999992 -2.939583
3153.7600944644073 -2.9375000000000004 -2.9270830000000005
8164.11028732361 -2.984375 -2.933333
6434.762092098066 -2.9520830000000005 -2.9270830000000005
10287.502547439191 -2.9270830000000005 -2.9291659999999995
442.01761303232576 -2.945833 -2.9562500000000003
1236.9346446812206 -4.736459 -4.154167000000001
1404.1738802258942 -2.9499999999999997 -2.977083
2394.8479429304807 -2.9479159999999998 -2.9270830000000005
9899.331807745866 -2.933333 -2.9354159999999996
7574.667812798209 -2.9354159999999996 -2.9312500000000004
1022.1549764667785 -2.9354159999999996 -2.9479159999999998
10083.6501689098 -2.9406250000000003 -2.9625
175.14205854065784 -4.956251000000001 -3.948958
629.5853470878368 -2.961458 -2.954166
7198.749435750775 -2.920833 -2.920833
696.2289759071325 -5.035417000000001 -3.6062499999999997
1605.2943868666384 -2.94375 -2.958333
1995.5341583206218 -2.9270830000000005 -2.9291659999999995
456.5742877890852 -2.958333 -2.985416
4114.144293218713 -2.96875 -2.9270830000000005
1104.2232747385522 -4.797917 -5.171876
716.0515805133191 -3.836458 -3.439583
4695.372243017143 -5.172917 -3.589583
1419.0146379199186 -2.9416659999999992 -2.933333
832.884172734836 -3.044790999999999 -2.9354159999999996
6027.09280072439 -2.933333 -2.945833
1030.2920886786387 -2.9635409999999993 -2.9375000000000004
1627.7247208678352 -5.152084 -4.148959
5657.1175155719975 -2.939583 -2.9270830000000005
3539.8397358796337 -2.9375000000000004 -2.945833
8948.580933243884 -2.9354159999999996 -2.9312500000000004
11058.066175279024 -2.9520830000000005 -2.9354159999999996
6993.598514098339 -2.9270830000000005 -2.920833
11434.942644233552 -2.9875000000000003 -2.9479159999999998
7356.529864464907 -3.4979169999999997 -3.6604169999999994
5440.770890435241 -2.933333 -2.954166
2961.336607655069 -3.0322909999999994 -3.0062499999999996
10654.180047146572 -2.9270830000000005 -2.9499999999999997
12215.987212351814 -2.9270830000000005 -2.9270830000000005
5269.644804024936 -2.9354159999999996 -2.939583
6725.278938867958 -4.235417 -3.470833
437.8304051048333 -3.011458 -2.9916659999999995
9898.304689031344 -2.954166 -2.933333
1443.4589332540186 -3.460417 -3.38125
1617.5837760708928 -3.5885420000000003 -3.879167
1480.114032430055 -3.639583 -3.472917
4113.600031351973 -3.061458 -2.9520830000000005
5850.921035924692 -2.946875 -2.9270830000000005
5473.16772368366 -2.9520830000000005 -2.925
2364.5541297664204 -2.9489579999999997 -2.9416659999999992
3336.0802424454128 -2.9520830000000005 -2.9270830000000005
10657.074272385544 -2.9562500000000003 -2.9499999999999997
12390.874782909666 -2.9312500000000004 -2.9270830000000005
6422.110606347545 -2.977083 -2.9479159999999998
8944.242831664948 -2.9562500000000003 -2.925
9126.09376093322 -2.925 -2.916666
7970.511979238204 -2.9833330000000005 -2.9270830000000005
12012.064071250186 -2.9562500000000003 -2.9666659999999996
11237.214906430063 -2.9291659999999995 -2.967708
1298.8920314732256 -3.8499999999999996 -3.7479169999999997
2500.747253656583 -3.989583 -3.802083
3726.6851647463477 -2.9291659999999995 -2.9625
3667.863801879608 -5.913543000000001 -5.2583340000000005
8926.431855512737 -2.972916 -2.954166
11236.060661412324 -2.9666659999999996 -2.9625
2696.4241760717473 -3.4666669999999997 -3.285416
8731.949024890444 -2.9375000000000004 -2.9270830000000005
8746.65448714641 -2.9270830000000005 -2.9270830000000005
8552.378931442736 -2.9520830000000005 -2.945833
1019.8503870626384 -2.9749999999999996 -2.939583
6179.012694108036 -4.620833999999999 -3.370833
5954.614232627308 -5.058334 -5.070834
1792.3279767166987 -4.495833999999999 -3.6479169999999996
449.88235908827727 -2.945833 -2.9479159999999998
7202.984717926338 -2.9270830000000005 -2.9270830000000005
3717.14204106414 -2.9416659999999992 -2.920833
1039.224646008285 -5.129167000000001 -3.617708
12016.761789437787 -2.9270830000000005 -2.9270830000000005
6434.789920651105 -2.9270830000000005 -2.94375
2203.0254815658545 -2.933333 -2.933333
8930.637519137888 -2.934375 -2.9291659999999995
4305.991284662139 -2.9791659999999998 -2.9270830000000005
11452.40847041909 -2.9312500000000004 -2.922916
9897.950789917286 -2.9270830000000005 -2.933333
263.26522705808935 -2.977083 -2.9625
1681.3370457214423 -4.1312500000000005 -4.228125
6624.535071232426 -2.945833 -2.9375000000000004
2386.2597168403404 -2.970833 -2.9791659999999998
7107.52063655562 -6.529168 -4.672917000000001
3341.698246976044 -3.027083 -2.939583
546.5135725919791 -3.541667 -3.314583
8929.123861491038 -2.9354159999999996 -2.9312500000000004
378.8191509678539 -4.59375 -3.9187499999999997
2774.5021222884307 -2.9520830000000005 -2.96875
1264.8493796336395 -4.489584 -4.002083
1871.9142784042626 -3.452083 -4.339584
2957.3240152530475 -2.9312500000000004 -2.9270830000000005
4106.958030942405 -2.964583 -2.930208
3741.2361655603822 -2.9520830000000005 -2.945833
4892.741524533863 -2.9416659999999992 -2.9270830000000005
8730.823084437376 -2.9270830000000005 -2.9270830000000005
4503.182107548377 -2.9270830000000005 -2.9312500000000004
10673.913503444326 -2.9270830000000005 -2.9375000000000004
202.31831677153312 -4.0520830000000005 -3.93125
7787.487802382037 -2.9291659999999995 -2.922916
3921.1477586912697 -2.9499999999999997 -2.9270830000000005
5088.063963914971 -2.939583 -2.9312500000000004
5809.242492369355 -3.4749999999999996 -3.514583
8361.936321223064 -2.970833 -2.9520830000000005
635.854447081391 -2.9270830000000005 -2.925
1411.912794956044 -2.9562500000000003 -2.922916
1788.7231422643433 -2.9291659999999995 -2.9520830000000005
5459.6853784977775 -2.933333 -2.933333
6039.279935993226 -2.9270830000000005 -2.9312500000000004
643.8662626283997 -2.9270830000000005 -2.9354159999999996
1350.5518345923508 -4.857292 -4.834376000000001
2184.3652135390225 -2.9291659999999995 -2.9270830000000005
9891.220688458106 -2.9270830000000005 -2.9270830000000005
172.05177268950837 -3.90625 -3.947917
1612.2991342874013 -2.9270830000000005 -2.9354159999999996
2385.4680591214706 -2.9291659999999995 -2.9270830000000005
6954.627816090912 -3.495833 -4.854167
10477.18254462269 -2.933333 -2.9312500000000004
11253.384700251425 -2.9270830000000005 -2.920833
5083.478613059766 -2.9291659999999995 -2.922916
5066.3650625472455 -2.964583 -2.920833
6641.262487528472 -2.9291659999999995 -2.922916
1785.9046233116717 -6.370835 -4.1312500000000005
8931.004461922359 -2.9312500000000004 -2.933333
4882.992250439457 -2.9416659999999992 -2.9312500000000004
6234.334771624432 -2.9499999999999997 -2.925
9699.806091229391 -2.9270830000000005 -2.9416659999999992
6411.863325285134 -2.9354159999999996 -2.933333
6233.259885420201 -2.9520830000000005 -2.9270830000000005
576.3320705417107 -3.904167 -3.3770830000000003
7963.2645129452285 -2.9604159999999995 -2.94375
2937.065010645903 -2.945833 -2.94375
636.6683910266615 -3.392708 -3.860417
1421.2357255526892 -2.9291659999999995 -2.9375000000000004
2582.2855165452743 -2.9604159999999995 -2.9270830000000005
11256.22129677896 -2.9375000000000004 -2.958333
11622.06114981346 -2.990625 -2.9270830000000005
335.05988092263266 -3.460417 -3.9124999999999996
1225.3988528168077 -2.954166 -2.9312500000000004
7790.305419966735 -2.96875 -2.9479159999999998
12023.365414066144 -2.9562500000000003 -2.9312500000000004
5277.647799740424 -5.041667000000001 -4.195834
10859.586821325858 -2.9291659999999995 -2.9270830000000005
11052.20378639444 -2.9291659999999995 -2.9312500000000004
1225.374524622297 -2.989583 -2.9520830000000005
9334.81135139538 -2.945833 -2.9625
1717.3392814504894 -3.940625 -5.302084000000001
4682.213507208651 -2.9270830000000005 -2.9270830000000005
11232.285104302306 -2.9291659999999995 -2.933333
219.7069603036809 -3.6208329999999997 -3.7958330000000005
5059.801697251162 -2.933333 -2.9416659999999992
2964.0922263221155 -5.225001 -3.666667
7771.904721985828 -2.9375000000000004 -2.9270830000000005
11432.7471615098 -2.9479159999999998 -2.9479159999999998
9318.353226124016 -2.9270830000000005 -2.920833
441.8091926060305 -2.920833 -2.9270830000000005
9503.616508159323 -2.945833 -2.933333
2202.5353436227556 -4.0625 -4.66875
1915.1070466259823 -5.277083999999999 -3.560417
8155.229387974945 -2.989583 -2.933333
1983.2154122047023 -2.9270830000000005 -2.9270830000000005
10864.693554338093 -2.9375000000000004 -2.933333
1021.2180653873476 -2.920833 -2.922916
445.43000577349045 -2.970833 -2.933333
3732.480302427824 -2.9270830000000005 -2.9354159999999996
11427.370048537261 -2.939583 -2.933333
3334.0844258006227 -3.047916 -2.9291659999999995
9501.791103921192 -2.933333 -2.9270830000000005
268.1532138762018 -3.0083330000000004 -2.985416
1218.3035881868366 -2.945833 -2.9499999999999997
5259.958436829101 -2.9312500000000004 -2.9270830000000005
11824.447605757181 -3.045833 -2.9375000000000004
10288.540661291003 -2.925 -2.9270830000000005
11628.75898145864 -2.9270830000000005 -2.9270830000000005
12011.953320431372 -2.9416659999999992 -2.933333
6734.817558765456 -7.065626999999999 -3.43125
2185.2663043006314 -2.939583 -2.9083330000000003
7779.113675918655 -2.9270830000000005 -2.9354159999999996
9671.851147539055 -3.727083 -3.4416670000000003
10475.841940970788 -2.9562500000000003 -2.958333
2951.8204495590426 -2.9291659999999995 -2.9270830000000005
12419.349622307976 -2.9270830000000005 -2.933333
9322.33729253656 -2.922916 -2.925
216.13702102787224 -4.7125 -3.741667
7781.8628464798985 -2.9479159999999998 -2.958333
8954.299907543658 -2.9479159999999998 -2.9375000000000004
3715.449570816627 -2.9666659999999996 -2.9312500000000004
7016.749554930254 -2.939583 -2.9270830000000005
10283.486426963438 -2.9375000000000004 -2.958333
4489.630380186259 -2.9520830000000005 -2.9416659999999992
3541.320452030627 -2.928125 -2.9375000000000004
782.3817301178002 -4.01875 -4.4770840000000005
1614.9772372433586 -2.9312500000000004 -2.9291659999999995
12388.201490958512 -2.933333 -2.925
2792.836748212945 -4.915626 -4.102084
4118.778900765966 -2.939583 -2.9270830000000005
6423.107569781454 -2.9270830000000005 -2.9416659999999992
8350.09984309283 -2.954166 -2.9416659999999992
6916.079855764166 -7.269793000000001 -5.7270840000000005
6431.651922789095 -2.9291659999999995 -2.9322909999999993
10665.54847560626 -2.972916 -2.9520830000000005
446.49243747474026 -2.954166 -2.94375
1793.441593300148 -2.958333 -2.9354159999999996
5662.3230068402345 -2.9270830000000005 -2.9291659999999995
11057.324172476143 -2.9375000000000004 -2.930208
6828.847533532304 -3.0416659999999993 -2.972916
631.3536006607269 -2.9479159999999998 -2.925
10683.432891319308 -2.9479159999999998 -2.997916
279.8604037284056 -3.6958330000000004 -4.877084
4297.010751614838 -2.9375000000000004 -2.977083
9904.66352094205 -2.958333 -2.94375
1402.7474280287854 -3.047916 -2.9499999999999997
9900.658111115554 -2.9270830000000005 -2.9270830000000005
7210.257477339003 -2.9354159999999996 -2.922916
1215.0912452149419 -2.9416659999999992 -2.964583
3345.620291781461 -2.972916 -2.925
259.03795229325704 -2.9625 -2.9312500000000004
8178.855930092118 -2.995833 -2.9875000000000003
6251.227733962369 -2.972916 -2.9499999999999997
351.70903011018686 -5.675001000000001 -4.05
7214.838056144789 -3.483333 -5.443751
11822.720517670661 -2.9666659999999996 -2.9312500000000004
1040.7530959013823 -4.7416670000000005 -4.59375
437.57855635315 -2.9312500000000004 -2.9312500000000004
5108.415788196843 -4.729167 -4.027083
10855.277070209266 -2.925 -2.922916
8159.007997315644 -2.945833 -2.9270830000000005
910.0680348044435 -3.616667 -4.716667000000001
1033.1396974863192 -2.94375 -2.9375000000000004
7775.158791701584 -2.9354159999999996 -2.9656249999999997
211.6947609029886 -5.514584 -3.35
8741.166910815518 -2.9510409999999996 -2.922916
2176.6479809002635 -2.969791 -2.964583
12386.217294744225 -2.995833 -2.9312500000000004
3437.2584202899907 -5.277083999999999 -3.4749999999999996
3584.4198065284754 -4.761459 -3.9281249999999996
8180.0899038754615 -2.9479159999999998 -2.916666
673.9337174400156 -4.923959 -3.49375
11615.53614144448 -2.936458 -2.9270830000000005
9124.365064510124 -2.9791659999999998 -2.970833
6241.841919978801 -2.925 -2.9083330000000003
2185.6973997025516 -2.970833 -2.920833
2941.4274889466046 -2.995833 -2.94375
4877.401715912705 -2.9291659999999995 -2.9791659999999998
9904.342240899663 -2.9416659999999992 -2.9312500000000004
4234.764945971107 -3.422917 -3.5437499999999997
12027.419858693014 -2.9291659999999995 -2.9385409999999994
1797.5073399561752 -2.985416 -2.9562500000000003
4311.136482520173 -2.945833 -2.922916
12559.909807063761 -4.935417 -3.93125
6417.390247047093 -2.995833 -2.958333
12220.477401289403 -2.9416659999999992 -2.94375
3734.5599316682496 -2.9291659999999995 -2.925
4684.71880452014 -2.94375 -2.9270830000000005
7774.070655665113 -2.9291659999999995 -2.9270830000000005
5446.110375475516 -2.9270830000000005 -2.925
3530.6306366024305 -2.9416659999999992 -2.9270830000000005
5844.59942910622 -2.9270830000000005 -2.939583
5847.380415768823 -2.945833 -2.9416659999999992
1807.7484100658291 -2.9416659999999992 -2.9375000000000004
8347.084408885146 -2.9354159999999996 -2.9291659999999995
10468.485388135085 -2.972916 -2.939583
8922.694377956639 -2.933333 -2.9270830000000005
8933.497411319348 -2.9749999999999996 -2.9375000000000004
10471.661716695346 -2.933333 -2.9312500000000004
4684.712316132376 -2.9489579999999997 -2.933333
4888.4300378792195 -2.9739579999999997 -2.9270830000000005
2366.195813847416 -2.9875000000000003 -2.9291659999999995
631.6248122284255 -2.9427079999999997 -2.9375000000000004
839.6496415331841 -2.9562500000000003 -2.9312500000000004
3923.250214363141 -2.9270830000000005 -2.9291659999999995
5090.160917004109 -3.0 -2.9520830000000005
11629.63487250659 -2.9354159999999996 -2.9145830000000004
4119.897188383853 -3.0145830000000005 -2.945833
4122.675422366491 -2.920833 -2.933333
3145.146373169655 -2.933333 -2.91875
6236.1796950627 -2.9812499999999997 -2.9416659999999992
9499.982628781283 -2.939583 -2.9270830000000005
1218.0286182864722 -2.9312500000000004 -2.925
4444.4133912245 -6.279168 -4.6479170000000005
818.5848158090598 -2.939583 -2.954166
10475.137781355797 -2.9354159999999996 -2.945833
1217.46439957723 -2.9499999999999997 -2.9291659999999995
8929.399414671137 -2.9604159999999995 -2.9416659999999992
1717.0909972357933 -3.4291670000000005 -5.066667000000001
1106.3028657939922 -3.94375 -3.635417
1364.8086017627256 -3.7 -4.739584000000001
10095.827052841441 -2.9270830000000005 -2.9354159999999996
9139.686296294845 -2.9312500000000004 -2.939583
392.5241547874273 -4.30625 -3.491667
11267.737609593261 -2.972916 -2.939583
1258.6902627184918 -5.748959 -3.385417
4597.4672832192055 -7.8416690000000004 -4.603125
2751.1126744434646 -2.9375000000000004 -2.925
4505.326368147841 -2.96875 -2.980208
6631.4304031908205 -2.9270830000000005 -2.9270830000000005
7383.471618894327 -2.945833 -2.9354159999999996
11445.121851199769 -2.9375000000000004 -2.922916
1799.1786392754773 -2.9270830000000005 -2.9270830000000005
648.6280597376704 -2.933333 -2.9354159999999996
3714.7697030064946 -2.9416659999999992 -2.9291659999999995
8923.118889790647 -2.9270830000000005 -2.939583
324.44082085373464 -5.830209 -4.289584
6420.990349887207 -2.925 -2.920833
8352.711371157575 -2.9416659999999992 -2.933333
7383.653444423538 -2.9520830000000005 -2.925
11624.038962398012 -4.291667 -3.84375
471.4309417766988 -2.9375000000000004 -2.9291659999999995
925.6360665459217 -4.698958999999999 -3.9833330000000005
12205.53697733933 -2.9312500000000004 -2.9312500000000004
4494.194783553076 -2.9083330000000003 -2.9270830000000005
6422.059079044565 -2.933333 -2.9354159999999996
5080.371601571409 -2.94375 -2.9562500000000003
9139.352497724085 -2.9270830000000005 -2.916666
7604.074150966039 -2.9270830000000005 -2.9270830000000005
650.2332597467735 -4.78125 -4.296875
10671.160239735327 -2.9062500000000004 -2.922916
2026.34395811459 -3.402083 -4.511458999999999
9331.990730037789 -2.939583 -2.9270830000000005
5640.702872239788 -2.99375 -2.9270830000000005
649.251804182159 -2.9354159999999996 -2.9375000000000004
3140.326847063679 -2.9552080000000003 -2.933333
3515.593117432119 -2.9270830000000005 -2.916666
12024.862224251408 -2.9479159999999998 -2.9291659999999995
4058.923304375805 -3.359375 -3.6958330000000004
9527.677499454314 -2.9604159999999995 -2.939583
2172.9558289231304 -2.9416659999999992 -2.958333
7183.372846893681 -2.9270830000000005 -2.9270830000000005
10671.368205119976 -2.939583 -2.9291659999999995
1602.540243037681 -2.954166 -2.934375
3246.6930055360785 -5.152084 -3.3312500000000003
10097.116378595885 -2.9270830000000005 -2.9270830000000005
11052.66851730379 -2.9833330000000005 -2.9604159999999995
3723.944804413672 -2.9635409999999993 -2.9270830000000005
5645.78411858853 -2.9416659999999992 -2.9270830000000005
8948.236751099972 -2.9270830000000005 -2.925
615.9685553168584 -4.2593749999999995 -3.6833330000000006
1885.7810310279615 -6.297918 -3.5020830000000003
247.16563283729104 -2.9312500000000004 -2.925
10475.764795940806 -2.933333 -2.9270830000000005
6032.1131703519395 -2.939583 -2.920833
6615.279409526781 -2.9291659999999995 -2.922916
10477.562519397115 -2.9604159999999995 -2.945833
9518.559320882021 -2.9416659999999992 -2.939583
6038.871633420374 -2.9354159999999996 -2.933333
1802.9425830875202 -2.964583 -2.96875
9890.26120916241 -2.945833 -2.936458
5873.079344047243 -4.160417000000001 -3.383333
8740.52678742966 -2.9270830000000005 -2.922916
3814.5768426558197 -3.71875 -3.3312500000000003
2194.1963670007412 -2.9270830000000005 -2.958333
2185.2627297472886 -2.9354159999999996 -2.9270830000000005
8937.01663133876 -2.9270830000000005 -2.925
4502.538216050201 -2.922916 -2.91875
3514.6088062579524 -2.925 -2.922916
10468.270877985455 -2.925 -2.922916
3722.0452706259393 -2.954166 -2.9635409999999993
6426.959782399313 -2.933333 -2.980208
11048.582643166663 -2.9354159999999996 -2.9291659999999995
2964.811427732843 -6.959377 -4.097917000000001
258.8096399806965 -4.983333999999999 -3.8166670000000003
5361.976165381764 -3.289583 -3.470833
6241.9798165094935 -2.9354159999999996 -2.9312500000000004
4115.949647605771 -2.9479159999999998 -2.9312500000000004
9696.081994055145 -2.9270830000000005 -2.922916
4321.334914561605 -2.970833 -2.933333
9681.892009874655 -2.964583 -2.91875
12406.55005371918 -2.9562500000000003 -2.9270830000000005
4867.704268109927 -2.9322909999999993 -2.933333
458.691733321445 -4.666667 -5.232292
3772.370316951385 -3.9250000000000003 -3.3979169999999996
2752.3912987763797 -2.9354159999999996 -2.9291659999999995
6435.224077934721 -2.939583 -2.9312500000000004
11651.078912040837 -2.995833 -2.939583
6815.864657496256 -2.9499999999999997 -2.91875
7579.808317218354 -2.9625 -2.930208
217.83737991439097 -5.481251 -4.310417
3729.8370950772905 -3.0135409999999996 -2.9354159999999996
10486.974802210587 -2.939583 -2.94375
537.4255089435036 -7.065626999999999 -3.402083
8944.745007382868 -2.9312500000000004 -2.9145830000000004
6029.900417052282 -2.945833 -2.933333
6231.585893888209 -2.922916 -2.9291659999999995
11839.078449578226 -2.939583 -2.922916
6302.422500805121 -6.610418 -3.2791659999999996
1028.6632454428693 -2.933333 -2.925
8169.798421423669 -2.9291659999999995 -2.933333
10656.619401669606 -2.9312500000000004 -2.9812499999999997
456.0469216865911 -2.933333 -2.9666659999999996
1145.865566636778 -6.116668000000001 -4.014583
8554.476777521855 -2.9270830000000005 -2.9270830000000005
9134.373114935937 -2.9375000000000004 -2.930208
6227.849446752913 -2.9291659999999995 -2.9270830000000005
5075.901687615082 -2.920833 -2.9125
8824.303274709368 -4.3 -3.6104169999999995
2777.519965555572 -2.9479159999999998 -2.933333
8731.325414900915 -2.9354159999999996 -2.922916
1233.2829956069947 -2.9749999999999996 -2.9499999999999997
5845.866619179074 -2.939583 -2.9312500000000004
5477.027323597388 -2.9354159999999996 -2.933333
2013.99061008691 -3.566667 -4.420833999999999
1794.7040650730555 -2.9312500000000004 -2.9375000000000004
5076.722462794219 -2.9104159999999997 -2.9354159999999996
257.89598830785343 -3.0375000000000005 -2.970833
906.1091176752647 -3.3645829999999997 -3.8416669999999993
4891.804297514281 -2.9354159999999996 -2.925
7008.21479594928 -2.9375000000000004 -2.9375000000000004
12024.879158386711 -2.933333 -2.9031249999999997
2377.004253867963 -2.9145830000000004 -2.9375000000000004
3907.8886593784964 -2.9416659999999992 -2.925
11063.9709291544 -2.94375 -2.9270830000000005
1700.9209482334882 -3.7312499999999997 -3.5541669999999996
398.69035072237153 -5.058334 -3.8520830000000004
3342.162987689395 -2.9520830000000005 -2.958333
12217.707947817687 -2.9312500000000004 -2.9375000000000004
653.0145318987862 -2.94375 -2.9312500000000004
4893.519121207006 -2.9312500000000004 -2.922916
6016.047767562435 -2.939583 -2.9375000000000004
7964.7763642752825 -2.9312500000000004 -2.9270830000000005
4307.093167441492 -2.925 -2.925
5845.341556118406 -2.9312500000000004 -2.9312500000000004
3538.1046210151985 -2.9479159999999998 -2.9354159999999996
9513.683266493315 -2.920833 -2.916666
2574.169949426049 -2.954166 -2.925
7590.802879785889 -2.9270830000000005 -2.9531249999999996
2587.9764976100664 -4.070833 -4.872917000000001
627.4985220694001 -2.925 -2.9270830000000005
11243.282304990911 -2.9291659999999995 -2.91875
7394.055123362439 -2.9375000000000004 -2.933333
3917.4991760360213 -2.964583 -2.91875
1734.0543439894766 -3.422917 -3.3166659999999997
8365.048675876396 -2.9312500000000004 -2.9270830000000005
5086.061454300867 -3.0177080000000003 -3.0354159999999997
444.35682845338147 -3.7249999999999996 -3.370833
3851.4325693890614 -3.7104169999999996 -3.9187499999999997
12221.00520276423 -2.9479159999999998 -2.920833
7979.633846097382 -2.9270830000000005 -2.9270830000000005
1951.0103791681895 -3.995833 -3.68125
195.1515798739897 -3.585417 -4.754167
5659.620191186874 -2.94375 -2.94375
6423.966251990901 -2.9291659999999995 -2.9312500000000004
10484.842193704399 -2.9270830000000005 -2.9270830000000005
3732.8385304366743 -3.0104159999999998 -2.9312500000000004
10475.507949357057 -2.933333 -2.939583
8738.554366586295 -2.9291659999999995 -2.954166
6039.567270387773 -2.9312500000000004 -2.954166
8162.219586943067 -2.9520830000000005 -2.925
3059.485608770707 -3.5020830000000003 -3.611458
7198.635285626121 -2.9312500000000004 -2.9354159999999996
4887.1437986818555 -2.9291659999999995 -2.904166
3911.9259679665697 -2.9145830000000004 -2.889583
1400.9991517224498 -2.9270830000000005 -2.945833
6625.777630429012 -2.9354159999999996 -2.9499999999999997
762.329535076501 -4.198959 -3.8645830000000005
12407.688954582974 -2.9875000000000003 -2.995833
9325.864809233175 -2.945833 -2.9562500000000003
1222.1644062292262 -2.9666659999999996 -2.9291659999999995
12210.950804541873 -2.9291659999999995 -2.9562500000000003
9505.446509885212 -3.002083 -2.933333
9898.173856464942 -2.9375000000000004 -2.925
6241.524370682762 -2.9354159999999996 -2.922916
2043.1114976110866 -4.370834 -3.614583
7522.39267928285 -8.09271 -4.964583999999999
8917.51049732372 -2.9520830000000005 -2.9479159999999998
2967.301227152208 -2.9270830000000005 -2.954166
5304.002363737242 -4.045833 -4.210417
5658.3546913337195 -2.9291659999999995 -2.9562500000000003
